ESDT ShortName = MSVOLSO2L4
ESDT LongName = Multi-Satellite Volcanic Sulfur Dioxide (SO2) Database Long-Term L4 Global
Description = Long-term database of volcanic SO2 emission derived from ultraviolet satellite measurements from October 31, 1978 to present.
 
AuthorName = Simon Carn
AuthorAffiliation = MTU
DOI = 10.5067/MEASURES/SO2/DATA405
DOI Authority = http://dx.doi.org/
 
VersionID = 4
ProductionDateTime = 2022-05-05T12:00:00Z
LocalGranuleID = MSVOLSO2L4_v04-00-2022m0505.txt
Format = ASCII
SizeBytesDataGranule = 130855
 
RangeBeginningDate = 1978-10-31
RangeBeginningTime = 00:00:00
RangeEndingDate = 2022-05-04
RangeEndingTime = 23:59:59
 
WestBoundingCoordinate = -180.0
EastBoundingCoordinate =  180.0
SouthBoundingCoordinate = -90.0
NorthBoundingCoordinate =  90.0
 
Platform/Instrument/Sensor = Nimbus 7/TOMS/Single Monochromator
Platform/Instrument/Sensor = Meteor 3/TOMS/Single Monochromator
Platform/Instrument/Sensor = ADEOS/TOMS/Single Monochromator
Platform/Instrument/Sensor = Earth Probe/TOMS/Single Monochromator
Platform/Instrument/Sensor = Aura/OMI/CCD Ultraviolet
Platform/Instrument/Sensor = Suomi NPP/OMPS/CCD Ultraviolet
Platform/Instrument/Sensor = Sentinel-5P/TROPOMI/CCD Ultraviolet
 
Column Descriptions:
Column  1 = Name of volcano.
Column  2 = Latitude of volcano.
Column  3 = Longitude of volcano.
Column  4 = Altitude of volcano (km).
Column  5 = Eruption year.
Column  6 = Eruption month of year.
Column  7 = Eruption day of month.
Column  8 = Eruption style: exp = explosive, eff = effusive.
Column  9 = Eruption volcanic explosivity index (nd = no data or undetermined).
Column 10 = Observed plume altitude (km) where known.
Column 11 = Estimated plume altitude (km) above vent: 10 km for explosive, 5 km for effusive.
Column 12 = Measured SO2 mass in kilotons (= 1000 metric tons).
 
volcano	lat	lon	v_alt	yyyy	mm	dd	type	vei	p_alt_obs	p_alt_est	so2(kt)	
Nishinoshima	27.247	140.874	0.025	2020	6	27	eff	2	3	-999	17.7
Nishinoshima	27.247	140.874	0.025	2020	6	28	eff	2	3	-999	21.8
Nishinoshima	27.247	140.874	0.025	2020	6	29	eff	2	3	-999	31.3
Nishinoshima	27.247	140.874	0.025	2020	6	30	eff	2	3	-999	31.6
Nishinoshima	27.247	140.874	0.025	2020	7	1	eff	2	5	-999	20.8
Nishinoshima	27.247	140.874	0.025	2020	7	2	eff	2	5	-999	13.5
Nishinoshima	27.247	140.874	0.025	2020	7	3	eff	2	5	-999	26.4
Nishinoshima	27.247	140.874	0.025	2020	7	4	eff	2	8	-999	40.2
Nishinoshima	27.247	140.874	0.025	2020	7	5	eff	2	5	-999	32.5
Nishinoshima	27.247	140.874	0.025	2020	7	6	eff	2	5	-999	33.5
Nishinoshima	27.247	140.874	0.025	2020	7	7	eff	2	5	-999	33.2
Nishinoshima	27.247	140.874	0.025	2020	7	8	eff	2	5	-999	30.8
Nishinoshima	27.247	140.874	0.025	2020	7	9	eff	2	5	-999	28.8
Nishinoshima	27.247	140.874	0.025	2020	7	10	eff	2	5	-999	36.3
Nishinoshima	27.247	140.874	0.025	2020	7	11	eff	2	5	-999	33.9
Nishinoshima	27.247	140.874	0.025	2020	7	12	eff	2	5	-999	34.0
Nishinoshima	27.247	140.874	0.025	2020	7	13	eff	2	5	-999	15.7
Nishinoshima	27.247	140.874	0.025	2020	7	14	eff	2	5	-999	30.6
Nishinoshima	27.247	140.874	0.025	2020	7	15	eff	2	5	-999	29.3
Nishinoshima	27.247	140.874	0.025	2020	7	16	eff	2	5	-999	24.1
Nishinoshima	27.247	140.874	0.025	2020	7	17	eff	2	5	-999	21.0
Nishinoshima	27.247	140.874	0.025	2020	7	18	eff	2	5	-999	8.7
Nishinoshima	27.247	140.874	0.025	2020	7	19	eff	2	5	-999	17.4
Nishinoshima	27.247	140.874	0.025	2020	7	20	eff	2	5	-999	18.0
Nishinoshima	27.247	140.874	0.025	2020	7	21	eff	2	5	-999	19.1
Nishinoshima	27.247	140.874	0.025	2020	7	22	eff	2	5	-999	11.2
Nishinoshima	27.247	140.874	0.025	2020	7	23	eff	2	5	-999	9.8
Nishinoshima	27.247	140.874	0.025	2020	7	24	eff	2	5	-999	15.3
Nishinoshima	27.247	140.874	0.025	2020	7	25	eff	2	5	-999	23.1
Nishinoshima	27.247	140.874	0.025	2020	7	26	eff	2	5	-999	28.0
Nishinoshima	27.247	140.874	0.025	2020	7	27	eff	2	5	-999	22.2
Nishinoshima	27.247	140.874	0.025	2020	7	28	eff	2	5	-999	12.1
Nishinoshima	27.247	140.874	0.025	2020	7	29	eff	2	5	-999	3.6
Nishinoshima	27.247	140.874	0.025	2020	7	30	eff	2	5	-999	11.1
Nishinoshima	27.247	140.874	0.025	2020	7	31	eff	2	5	-999	23.2
Nishinoshima	27.247	140.874	0.025	2020	8	1	eff	2	5	-999	48.1
Nishinoshima	27.247	140.874	0.025	2020	8	2	eff	2	5	-999	43.5
Nishinoshima	27.247	140.874	0.025	2020	8	3	eff	2	5	-999	37.5
Nishinoshima	27.247	140.874	0.025	2020	8	4	eff	2	5	-999	10.0
Nishinoshima	27.247	140.874	0.025	2020	8	5	eff	2	5	-999	20.2
Nishinoshima	27.247	140.874	0.025	2020	8	6	eff	2	5	-999	37.6
Nishinoshima	27.247	140.874	0.025	2020	8	7	eff	2	5	-999	27.9
Nishinoshima	27.247	140.874	0.025	2020	8	8	eff	2	5	-999	20.5
Nishinoshima	27.247	140.874	0.025	2020	8	9	eff	2	5	-999	13.3
Nishinoshima	27.247	140.874	0.025	2020	8	10	eff	2	5	-999	13.1
Nishinoshima	27.247	140.874	0.025	2020	8	11	eff	2	5	-999	13.7
Nishinoshima	27.247	140.874	0.025	2020	8	12	eff	2	5	-999	0.0
Nishinoshima	27.247	140.874	0.025	2020	8	13	eff	2	5	-999	0.0
Nishinoshima	27.247	140.874	0.025	2020	8	14	eff	2	5	-999	0.8
Nishinoshima	27.247	140.874	0.025	2020	8	15	eff	2	5	-999	2.4
Nishinoshima	27.247	140.874	0.025	2020	8	16	eff	2	5	-999	2.2
Nishinoshima	27.247	140.874	0.025	2020	8	17	eff	2	5	-999	3.1
Nishinoshima	27.247	140.874	0.025	2020	8	18	eff	2	5	-999	2.1
Nishinoshima	27.247	140.874	0.025	2020	8	19	eff	2	3	-999	1.4
Nishinoshima	27.247	140.874	0.025	2020	8	20	eff	2	3	-999	0.9
Sangay	-2.005	-78.341	5.286	2020	9	20	exp	3	16	-999	1	
Bezymianny	55.978	160.587	2.882	2020	10	21	exp	3	11	-999	3
Lewotolo	-8.274	123.508	1.431	2020	11	29	exp	3	17	-999	30		
Piton_de_la_Fournaise	-21.229 55.713	2.631	2020	12	7	eff	0	-999	7.631	2
Etna	37.734	15.004	3.35	2020	12	21	exp	2	12	-999	7
Etna	37.734	15.004	3.35	2021	2	16	exp	3	10	-999	3
Etna	37.734	15.004	3.35	2021	2	18	exp	3	8	-999	7
Etna	37.734	15.004	3.35	2021	2	19	exp	3	13	-999	7
Etna	37.734	15.004	3.35	2021	2	21	exp	3	12	-999	11
Etna	37.734	15.004	3.35	2021	2	23	exp	3	12	-999	15
Etna	37.734	15.004	3.35	2021	2	24	exp	3	12	-999	15
Etna	37.734	15.004	3.35	2021	2	28	exp	3	12	-999	15
Sinabung	3.17	98.392	2.46	2021	3	2	exp	3	12	-999	3
Etna	37.734	15.004	3.35	2021	3	2	exp	3	8	-999	9
Etna	37.734	15.004	3.35	2021	3	4	exp	3	8	-999	10
Etna	37.734	15.004	3.35	2021	3	7	exp	3	8	-999	12
Etna	37.734	15.004	3.35	2021	3	10	exp	3	8	-999	16
Sangay	-2.005	-78.341	5.286	2021	3	11	exp	3	17	-999	40	
Etna	37.734	15.004	3.35	2021	3	12	exp	3	10	-999	11
Etna	37.734	15.004	3.35	2021	3	15	exp	3	8	-999	13
Etna	37.734	15.004	3.35	2021	3	17	exp	3	6	-999	11
Etna	37.734	15.004	3.35	2021	3	19	exp	3	12	-999	13
Etna	37.734	15.004	3.35	2021	3	24	exp	3	12	-999	14
Etna	37.734	15.004	3.35	2021	4	1	exp	2	10	-999	7
Soufriere_St_Vincent	13.33	-61.18	1.22	2021	4	9	exp	4	18	-999	500	
Piton_de_la_Fournaise	-21.229 55.713	2.631	2021	4	10	eff	0	-999	7.631	3
Sangay	-2.005	-78.341	5.286	2021	5	7	exp	3	17	-999	13	
Nyiragongo	-1.52	29.25	3.469	2021	5	22	eff	1	17	-999	5
Great_Sitkin	52.076	-176.13	1.74	2021	5	26	exp	2	6	-999	1
Etna	37.734	15.004	3.35	2021	5	26	exp	2	13	-999	1.5
Etna	37.734	15.004	3.35	2021	5	30	exp	2	12	-999	1
Etna	37.734	15.004	3.35	2021	6	2	exp	2	12	-999	2
Etna	37.734	15.004	3.35	2021	6	4	exp	2	8	-999	1
Etna	37.734	15.004	3.35	2021	6	12	exp	2	8	-999	1
Etna	37.734	15.004	3.35	2021	6	14	exp	2	8	-999	2
Etna	37.734	15.004	3.35	2021	6	16	exp	2	11	-999	3
Etna	37.734	15.004	3.35	2021	6	17	exp	2	11	-999	0.5
Etna	37.734	15.004	3.35	2021	6	19	exp	2	12	-999	2
Etna	37.734	15.004	3.35	2021	6	20	exp	2	11	-999	2
Etna	37.734	15.004	3.35	2021	6	21	exp	2	10	-999	2
Etna	37.734	15.004	3.35	2021	6	22	exp	2	8	-999	3
Etna	37.734	15.004	3.35	2021	6	23	exp	2	8	-999	3
Etna	37.734	15.004	3.35	2021	6	23	exp	2	10	-999	3
Etna	37.734	15.004	3.35	2021	6	24	exp	2	10	-999	3
Etna	37.734	15.004	3.35	2021	6	25	exp	2	10	-999	3
Rincon_de_la_Vieja	10.83	-85.324	1.92	2021	6	28	exp	2	4	-999	2
Fukutoku_Okanoba	24.285	141.481	-0.029	2021	8	12	exp	3	17	-999	20
La_Palma	28.57	-17.83	2.43	2021	9	20	eff	1	-999	4.6	23.6
Etna	37.734	15.004	3.35	2021	9	21	exp	2	8	-999	14
La_Palma	28.57	-17.83	2.43	2021	9	21	eff	1	-999	3.7	49.7
La_Palma	28.57	-17.83	2.43	2021	9	22	eff	1	-999	5.3	21.9
La_Palma	28.57	-17.83	2.43	2021	9	23	eff	1	-999	4.6	49.0
La_Palma	28.57	-17.83	2.43	2021	9	24	eff	1	-999	4.4	65.7
La_Palma	28.57	-17.83	2.43	2021	9	25	eff	1	-999	4.4	44.8
La_Palma	28.57	-17.83	2.43	2021	9	26	eff	1	-999	3.5	45.3
La_Palma	28.57	-17.83	2.43	2021	9	27	eff	1	-999	3.9	20.8
La_Palma	28.57	-17.83	2.43	2021	9	28	eff	1	-999	4.1	53.1
La_Palma	28.57	-17.83	2.43	2021	9	29	eff	1	-999	3.0	64.5
La_Palma	28.57	-17.83	2.43	2021	9	30	eff	1	-999	4.9	45.1
La_Palma	28.57	-17.83	2.43	2021	10	1	eff	1	-999	5.5	46.7
La_Palma	28.57	-17.83	2.43	2021	10	2	eff	1	-999	4.2	80.5
La_Palma	28.57	-17.83	2.43	2021	10	3	eff	1	-999	4.7	70.2
La_Palma	28.57	-17.83	2.43	2021	10	4	eff	1	-999	4.1	45.7
La_Palma	28.57	-17.83	2.43	2021	10	5	eff	1	-999	3.6	45.3
La_Palma	28.57	-17.83	2.43	2021	10	6	eff	1	-999	4.1	45.3
La_Palma	28.57	-17.83	2.43	2021	10	7	eff	1	-999	2.2	73.3
La_Palma	28.57	-17.83	2.43	2021	10	8	eff	1	-999	2.1	52.2
La_Palma	28.57	-17.83	2.43	2021	10	9	eff	1	-999	3.6	17.1
La_Palma	28.57	-17.83	2.43	2021	10	10	eff	1	-999	3.5	51.3
La_Palma	28.57	-17.83	2.43	2021	10	11	eff	1	-999	3.4	71.3
La_Palma	28.57	-17.83	2.43	2021	10	12	eff	1	-999	3.5	52.0
La_Palma	28.57	-17.83	2.43	2021	10	13	eff	1	-999	3.3	37.5
La_Palma	28.57	-17.83	2.43	2021	10	14	eff	1	-999	2.9	36.7
La_Palma	28.57	-17.83	2.43	2021	10	15	eff	1	-999	2.8	42.3
La_Palma	28.57	-17.83	2.43	2021	10	16	eff	1	-999	3.1	41.6
La_Palma	28.57	-17.83	2.43	2021	10	17	eff	1	-999	4.2	50.9
La_Palma	28.57	-17.83	2.43	2021	10	18	eff	1	-999	4.5	46.5
La_Palma	28.57	-17.83	2.43	2021	10	19	eff	1	-999	5.3	19.8
Manam	-4.1	145.061 1.807	2021	10	19	exp	3	17	-999	10
La_Palma	28.57	-17.83	2.43	2021	10	20	eff	1	-999	5.0	36.9
La_Palma	28.57	-17.83	2.43	2021	10	21	eff	1	-999	3.9	55.7
La_Palma	28.57	-17.83	2.43	2021	10	22	eff	1	-999	2.6	84.1
La_Palma	28.57	-17.83	2.43	2021	10	23	eff	1	-999	3.2	33.9
Etna	37.734	15.004	3.35	2021	10	23	exp	2	10	-999	24
La_Palma	28.57	-17.83	2.43	2021	10	24	eff	1	-999	3.2	24.1
La_Palma	28.57	-17.83	2.43	2021	10	25	eff	1	-999	3.4	35.0
La_Palma	28.57	-17.83	2.43	2021	10	26	eff	1	-999	3.3	27.9
La_Palma	28.57	-17.83	2.43	2021	10	27	eff	1	-999	3.0	21.2
La_Palma	28.57	-17.83	2.43	2021	10	28	eff	1	-999	2.9	26.4
La_Palma	28.57	-17.83	2.43	2021	10	29	eff	1	-999	2.8	18.1
La_Palma	28.57	-17.83	2.43	2021	10	30	eff	1	-999	4.5	14.7
La_Palma	28.57	-17.83	2.43	2021	10	31	eff	1	-999	3.7	31.1
La_Palma	28.57	-17.83	2.43	2021	11	1	eff	1	-999	3.5	53.6
La_Palma	28.57	-17.83	2.43	2021	11	2	eff	1	-999	3.7	29.4
La_Palma	28.57	-17.83	2.43	2021	11	3	eff	1	-999	3.4	23.9
Karymsky	54.05	159.43	1.486	2021	11	3	exp	3	12	-999	10
La_Palma	28.57	-17.83	2.43	2021	11	4	eff	1	-999	3.2	27.2
La_Palma	28.57	-17.83	2.43	2021	11	5	eff	1	-999	3.0	24.1
La_Palma	28.57	-17.83	2.43	2021	11	6	eff	1	-999	2.6	13.7
La_Palma	28.57	-17.83	2.43	2021	11	7	eff	1	-999	2.6	9.3
La_Palma	28.57	-17.83	2.43	2021	11	8	eff	1	-999	2.2	6.1
La_Palma	28.57	-17.83	2.43	2021	11	9	eff	1	-999	2.5	4.9
La_Palma	28.57	-17.83	2.43	2021	11	10	eff	1	-999	2.6	8.8
La_Palma	28.57	-17.83	2.43	2021	11	11	eff	1	-999	2.9	11.6
La_Palma	28.57	-17.83	2.43	2021	11	12	eff	1	-999	2.9	15.5
La_Palma	28.57	-17.83	2.43	2021	11	13	eff	1	-999	3.1	9.8
La_Palma	28.57	-17.83	2.43	2021	11	14	eff	1	-999	3.1	6.6
La_Palma	28.57	-17.83	2.43	2021	11	15	eff	1	-999	3.1	7.9
La_Palma	28.57	-17.83	2.43	2021	11	16	eff	1	-999	3.0	7.0
La_Palma	28.57	-17.83	2.43	2021	11	17	eff	1	-999	2.5	3.3
La_Palma	28.57	-17.83	2.43	2021	11	18	eff	1	-999	3.5	9.4
La_Palma	28.57	-17.83	2.43	2021	11	19	eff	1	-999	3.5	12.8
La_Palma	28.57	-17.83	2.43	2021	11	20	eff	1	-999	3.0	11.9
La_Palma	28.57	-17.83	2.43	2021	11	21	eff	1	-999	3.3	7.6
La_Palma	28.57	-17.83	2.43	2021	11	22	eff	1	-999	3.5	8.5
La_Palma	28.57	-17.83	2.43	2021	11	23	eff	1	-999	3.8	6.0
La_Palma	28.57	-17.83	2.43	2021	11	24	eff	1	-999	4.4	13.7
La_Palma	28.57	-17.83	2.43	2021	11	25	eff	1	-999	4.0	2.3
La_Palma	28.57	-17.83	2.43	2021	11	26	eff	1	-999	3.5	3.5
La_Palma	28.57	-17.83	2.43	2021	11	27	eff	1	-999	1.7	6.6
La_Palma	28.57	-17.83	2.43	2021	11	28	eff	1	-999	1.5	6.8
La_Palma	28.57	-17.83	2.43	2021	11	29	eff	1	-999	1.5	3.3
La_Palma	28.57	-17.83	2.43	2021	11	30	eff	1	-999	3.2	3.6
La_Palma	28.57	-17.83	2.43	2021	12	1	eff	1	-999	5.2	7.6
La_Palma	28.57	-17.83	2.43	2021	12	2	eff	1	-999	2.5	10.3
La_Palma	28.57	-17.83	2.43	2021	12	3	eff	1	-999	1.3	2.3
La_Palma	28.57	-17.83	2.43	2021	12	4	eff	1	-999	1.5	1.2
La_Palma	28.57	-17.83	2.43	2021	12	5	eff	1	-999	2.0	1.3
La_Palma	28.57	-17.83	2.43	2021	12	6	eff	1	-999	3.0	1.0
La_Palma	28.57	-17.83	2.43	2021	12	7	eff	1	-999	2.8	0.9
La_Palma	28.57	-17.83	2.43	2021	12	8	eff	1	-999	2.9	0.3
La_Palma	28.57	-17.83	2.43	2021	12	9	eff	1	-999	1.2	2.1
La_Palma	28.57	-17.83	2.43	2021	12	10	eff	1	-999	1.3	1.2
La_Palma	28.57	-17.83	2.43	2021	12	11	eff	1	-999	1.5	1.6
La_Palma	28.57	-17.83	2.43	2021	12	12	eff	1	-999	3.2	3.6
La_Palma	28.57	-17.83	2.43	2021	12	13	eff	1	-999	4.1	6.5
La_Palma	28.57	-17.83	2.43	2021	12	14	eff	1	-999	2.2	3.3
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2021	12	19	exp	3	16	-999	10
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2021	12	20	exp	3	10	-999	10
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2021	12	21	exp	3	11	-999	11
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2021	12	22	exp	3	13	-999	13
Piton_de_la_Fournaise	-21.229 55.713	2.631	2021	12	22	eff	0	-999	7.631	2
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2021	12	23	exp	3	7	-999	7
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2021	12	24	exp	3	13	-999	13
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2021	12	25	exp	3	7	-999	7
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2021	12	26	exp	3	6	-999	6
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2021	12	27	exp	3	10	-999	13
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2021	12	28	exp	3	10	-999	11
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2021	12	29	exp	3	10	-999	5
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2021	12	30	exp	3	10	-999	6
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2021	12	31	exp	3	10	-999	6
Wolf	0.02	-91.35	1.71	2022	1	7	eff	2	4	-999	61
Wolf	0.02	-91.35	1.71	2022	1	8	eff	2	4	-999	150
Wolf	0.02	-91.35	1.71	2022	1	9	eff	2	4	-999	14
Wolf	0.02	-91.35	1.71	2022	1	10	eff	2	4	-999	12
Wolf	0.02	-91.35	1.71	2022	1	11	eff	2	4	-999	5
Wolf	0.02	-91.35	1.71	2022	1	12	eff	2	4	-999	6
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2022	1	13	exp	4	20	-999	60
Wolf	0.02	-91.35	1.71	2022	1	13	eff	2	4	-999	5
Wolf	0.02	-91.35	1.71	2022	1	14	eff	2	4	-999	9
Hunga_Tonga_Hungaapai	-20.57	-175.38	0.15	2022	1	15	exp	4	30	-999	350
Wolf	0.02	-91.35	1.71	2022	1	15	eff	2	4	-999	8
Chikurachki	50.325	155.458	1.816	2022	1	31	exp	2	8	-999	7
Etna	37.734	15.004	3.35	2022	2	11	exp	2	10	-999	15
Etna	37.734	15.004	3.35	2022	2	22	exp	2	10	-999	17
Manam	-4.1	145.061	1.807	2022	3	8	exp	3	15	-999	5
Fuego	14.473	-90.88	3.763	2022	3	8	exp	2	8	-999	5
Bezymianny	55.978	160.587	2.882	2022	3	16	exp	3	12	-999	5
Manam	-4.1	145.061	1.807	2022	4	18	exp	3	15	-999	10
Karymsky	54.05	159.43	1.486	2022	4	20	exp	3	10	-999	8
Krakatau	-6.102	105.423	0.813	2022	4	23	exp	2	3	-999	6
Krakatau	-6.102	105.423	0.813	2022	4	24	exp	2	3	-999	12
Krakatau	-6.102	105.423	0.813	2022	4	25	exp	2	3	-999	10
